UID,UNIQUE_ID,SITE_ID,VISIT_NO,YEAR,PSTL_CODE,AG_ECO9,AG_ECO3,EPA_REG,MAJ_BASIN,MAJ_BAS_NM,MISS_BASIN,HUC2,HUC2_NM,LAT_DD83,LON_DD83,FRAME07,FRAME12,FRAME17,AREA_CAT6,SITETYPE,LAKE_ORGN,TNT_CAT,URBN_NLA17,URBN_NLA07,WGT_TP,XCOORD,YCOORD,ACID_COND,DIS_O2_CLS,PTL_COND,NTL_COND,CHLA_COND,TROPHIC_STATE,ATZ_EPA_COND_3.4,ATZ_DETECT,CYLSPER_EPA_COND,CYLSPER_DETECT,MICX_EPA_COND,MICX_DETECT,ECOLI_EPA_COND,ECOLI_DETECT,BENT_MMI_COND_2017,ZOOP_MMI_COND_2017,DRAWDOWN_COND_2CAT_2017,LITRIPCVR_COND,LITCVR_COND,RVEG_COND,RDIS_COND,NLA_SCI_STATUS,ANC_RESULT,DOC_RESULT,SULFATE_RESULT,ANC_MDL,DOC_MDL,SULFATE_MDL,ANC_NARS_FLAG,DOC_NARS_FLAG,SULFATE_NARS_FLAG,NTL_RESULT,NTL_MDL,NTL_NARS_FLAG,PTL_RESULT,PTL_MDL,PTL_NARS_FLAG,CHLA_RESULT,CHLA_MDL,CHLA_NARS_FLAG,CYLSPER_RESULT,CYLSPER_MDL,CYLSPER_NARS_FLAG,MICX_RESULT,MICX_MDL,MICX_NARS_FLAG,ATRAZINE_RESULT,ATRAZINE_MDL,ATRAZINE_NARS_FLAG,DO_SURF,MMI_ZOOP_2017,MMI_BENT,BFXHORIZDIST_DD,BFXVERTHEIGHT_DD,LitCvrQc3OE,LitRipCvrQc3OE,RDis_IX,RVegQc3OE,B_G_DENS,MEAN_METAL_PEC_Q,MEAN_PEC_Q,TOTAL_PAH13_PEC_Q,E_COLI_NARS_FLAG,E_COLI_PRESENT,E_COLI_RESULT,PUBLICATION_DATE
2010337,NLA_AZ-10103,NLA17_AZ-10021,1,2017,AZ,WMT,WMTNS,Region_09,H14_15,Upper Colorado-Lower Colorado Region,NOT_MISSISSIPPI_BASIN,H15,Lower Colorado Region,34.51849,-112.3854,Include,Include,Include,"(10,20]",PROB,MAN_MADE,Target,Urban,Urban,3.384567745,-1485062.947,-205502.238,Good,High (>=5 ppm),Good,Good,Good,Oligotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Not Assessed,Fair,Not Large,Good,Good,Good,Poor,Most Disturbed,1913.68,7.33,48.133,NA,0.008,0.001,NA,NA,NA,0.251,0.003,NA,12.9125,1.2,NA,1.3,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,8.1,54.67,NA,1.1,0.3,2.881244594,1.551412367,0.829157175,1.205701377,33046,1.872474945,0.936912911,0.001350877,H;ND,A,NA,6/3/2022
2010338,NLA_IA-10021,NLA17_IA-10001,1,2017,IA,TPL,PLNLOW,Region_07,H07,Upper Mississippi Region,MISSISSIPPI_BASIN,H07,Upper Mississippi Region,43.15574,-94.65035,Include,Include,Include,>50,PROB,NATURAL,Target,Urban,Urban,61.4134938,109192.2883,634087.2246,Good,High (>=5 ppm),Poor,Poor,Poor,Hypereutrophic,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Fair,Fair,Not Large,Poor,Fair,Fair,Poor,Least Disturbed,3541.29,4.43,27.198,NA,0.008,0.001,NA,NA,NA,2.546,0.003,NA,79.3275,1.2,NA,76.8,0.39,NA,NA,0.05,ND,NA,0.1,ND,0.15,0.03,NA,9.1,34.95,39.1,0,0,0.480066947,0.351915403,0.81587057,0.354115549,2082410,0.18683951,0.094500895,0.002162281,NA,P,2,6/3/2022
2010339,NLA_NM-10110,NLA17_NM-10041,1,2017,NM,SPL,PLNLOW,Region_06,H11,Arkansas-White-Red Region,MISSISSIPPI_BASIN,H11,Arkansas-Red-White Region,35.948,-105.2196,Include,Include,Include,>50,PROB,MAN_MADE,Target,Non-Urban,Non-Urban,7.505627454,-822945.1927,-133921.5481,Good,High (>=5 ppm),Fair,Good,Good,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,Fair,Poor,Not Large,Fair,Fair,Fair,Fair,Moderately Disturbed,3073.97,2.47,102.97,NA,0.008,0.001,NA,NA,NA,0.355,0.003,NA,34.03625,1.2,NA,6.49,0.39,NA,NA,0.05,ND,0.529,0.1,NA,NA,0.03,ND,6.3,17.05,29.5,10.17,0.3,0.464295372,0.432731789,0.455212355,0.424850639,329500,0.213492922,0.107349531,0.00120614,ND,A,NA,6/3/2022
2010340,NLA_KS-10098,NLA17_KS-10041,1,2017,KS,TPL,PLNLOW,Region_07,H10,Missouri Region,MISSISSIPPI_BASIN,H10L,Lower Missouri Region,38.98379,-94.80279,Include,Include,Include,"(20,50]",PROB,MAN_MADE,Target,Urban,Urban,7.678677225,102743.0352,166954.1737,Good,High (>=5 ppm),Good,Good,Good,Eutrophic,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Detected,Good,Poor,Not Large,Good,Good,Good,Fair,Moderately Disturbed,2505.94,3.41,33.988,NA,0.008,0.001,NA,NA,NA,0.398,0.003,NA,22.6925,1.2,NA,7.62,0.39,NA,NA,0.05,ND,0.145,0.1,L,0.09,0.03,NA,7.1,25.1,49.5,0,0,1.688541225,1.347337087,0.640989399,1.163684589,171887,0.368146803,0.201165507,0.034184211,NA,P,5.2,6/3/2022
2010341,NLA_CT-10020,NLA17_CT-10001,1,2017,CT,NAP,EHIGH,Region_01,H01,New England Region,NOT_MISSISSIPPI_BASIN,H01,New England Region,41.92421,-72.21896,Include,Include,Include,"(10,20]",PROB,MAN_MADE,Target,Urban,Urban,256.6408577,1938122.327,739418.2649,Good,High (>=5 ppm),Fair,Good,Good,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Good,Good,Not Large,Good,Good,Good,Fair,Moderately Disturbed,318.2,6.08,3.316,NA,0.008,0.001,NA,NA,NA,0.395,0.003,NA,17.0125,1.2,NA,2.84,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,6.96,84.37,50.6,0,0,1.493334074,1.286052808,0.2875,1.267737966,24568.6,0.324666984,0.169701913,0.014736842,NA,P,13.1,6/3/2022
2010342,NLA_CT-10057,NLA17_CT-HP001,1,2017,CT,NAP,EHIGH,Region_01,H01,New England Region,NOT_MISSISSIPPI_BASIN,H01,New England Region,41.409888,-72.528337,Include,Include,Include,"(20,50]",HAND,MAN_MADE,Target,Urban,Urban,0,1927497.736,677341.0639,Good,High (>=5 ppm),Good,Good,Fair,Eutrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Fair,Good,Not Assessed,Good,Good,Fair,Fair,Moderately Disturbed,118.87,4.41,4.489,NA,0.008,0.001,NA,NA,NA,0.275,0.003,NA,11.54375,1.2,NA,8.07,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,7.8,89.55,42.6,NA,NA,1.60134953,0.942827987,0.201162791,0.711533211,140850,0.27934574,0.14884173,0.018337719,H,P,5.2,6/3/2022
2010343,NLA_NC-10046,NLA17_NC-10015,1,2017,NC,SAP,EHIGH,Region_04,H03,South Atlantic Gulf Region,NOT_MISSISSIPPI_BASIN,H03N,South Atlantic-North Region,35.11601,-80.26304,Include,Include,Include,"(4,10]",PROB,MAN_MADE,Target,Non-Urban,Non-Urban,453.9516623,1415824.123,-149510.0303,Good,Moderate (>3 - <5 ppm),Poor,Poor,Poor,Hypereutrophic,Above Benchmark,Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Detected,Poor,Fair,Not Large,Poor,Poor,Poor,Poor,Moderately Disturbed,886.8,11.11,3.27,NA,0.008,0.001,NA,NA,NA,1.828,0.003,NA,623.8925,1.2,NA,74.8,0.39,NA,NA,0.05,ND,2.705,0.1,NA,3.45,0.03,NA,4.233333333,70,2,0,NA,0.110529431,0.123183853,0.757284768,0.135409041,209911,0.318871981,0.160536868,0.002201754,H,P,7.2,6/3/2022
2010344,NLA_WI-10096,NLA17_WI-10014,1,2017,WI,UMW,PLNLOW,Region_05,H04,Great Lakes Region,NOT_MISSISSIPPI_BASIN,H04,Great Lakes Region,44.33295,-89.18304,Include,Include,Include,"(1,4]",PROB,NATURAL,Target,Urban,Urban,1011.342978,541652.8703,784085.9087,Good,High (>=5 ppm),Good,Poor,Good,Mesotrophic,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Good,Poor,Not Large,Fair,Fair,Fair,Fair,Moderately Disturbed,3220,5.7,11.5,NA,0.3,0.16,NA,NA,NA,1.91,0.075,NA,20.5,5,NA,3.96,NA,NA,NA,0.05,ND,NA,0.1,ND,0.17,0.046,NA,6.333333333,38.7,53,0,0,0.568753925,0.646597802,0.411904762,0.727808384,19591,0.300516895,0.160479939,0.020442982,H,NA,6.3,6/3/2022
2010345,NLA_TN-10044,NLA17_TN-10005,1,2017,TN,SAP,EHIGH,Region_04,H05_06,Ohio-Tennessee Region,MISSISSIPPI_BASIN,H06,Tennessee Region,36.1958,-82.74069,Exclude,Exclude,Include,"(1,4]",PROB,MAN_MADE,Target,Urban,Urban,1632.322841,1177688.391,-63830.12037,Good,High (>=5 ppm),Poor,Poor,Good,Oligotrophic,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Above Benchmark,Detected,Poor,Good,Not Large,Fair,Good,Fair,Fair,Least Disturbed,4771.9,1.1,5.803,NA,0.008,0.001,NA,NA,NA,1.856,0.003,NA,59.2,1.2,NA,1.08,0.39,NA,NA,0.05,ND,NA,0.1,ND,0.05,0.03,NA,9,77.05,28.6,0,NA,0.785398829,0.717823354,0.67012987,0.678412129,1330,0.181752568,0.093143828,0.004535088,NA,P,435.2,6/3/2022
2010346,NLA_ND-10091,NLA17_ND-10008,2,2017,ND,NPL,PLNLOW,Region_08,H10,Missouri Region,MISSISSIPPI_BASIN,H10U,Upper Missouri Region,47.27222,-100.3903,Include,Include,Include,>50,PROB,NATURAL,Target,Non-Urban,Non-Urban,0,-333941.8777,1098729.733,Good,High (>=5 ppm),Poor,Poor,Good,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,Good,Poor,Large,Poor,Fair,Fair,Fair,Least Disturbed,13435.56,30.58,721.9,NA,0.008,0.001,NA,NA,NA,5.394,0.003,H,247.68625,1.2,NA,6.54,0.39,NA,0.104,0.05,NA,0.129,0.1,L,NA,0.03,ND,8.12,15.62,50,1.55,0.3,0.281704583,0.24478864,0.594736842,0.272286581,219310,0.080702673,0.041278968,0.001855263,ND,A,NA,6/3/2022
2010347,NLA_NM-10060,NLA17_NM-10005,1,2017,NM,WMT,WMTNS,Region_06,H14_15,Upper Colorado-Lower Colorado Region,NOT_MISSISSIPPI_BASIN,H15,Lower Colorado Region,35.98083,-108.9316,Include,Include,Include,"(10,20]",PROB,MAN_MADE,Target,Non-Urban,Non-Urban,4.037759969,-1152029.273,-91693.29921,Good,High (>=5 ppm),Poor,Poor,Poor,Hypereutrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Fair,Fair,Not Large,Poor,Fair,Poor,Poor,Moderately Disturbed,1623.11,7.88,7.813,NA,0.008,0.001,NA,NA,NA,1.34,0.003,NA,168.465,1.2,NA,51.09,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,6.9,55.4,46.1,0,0,0.502085102,0.504973824,0.84375,0.512804832,372641,0.215913471,0.108744016,0.001574561,ND,A,NA,6/3/2022
2010348,NLA_NM-10113,NLA17_NM-10044,1,2017,NM,WMT,WMTNS,Region_06,H14_15,Upper Colorado-Lower Colorado Region,NOT_MISSISSIPPI_BASIN,H15,Lower Colorado Region,33.03037,-108.1597,Include,Include,Include,"(20,50]",PROB,MAN_MADE,Target,Non-Urban,Non-Urban,24.65386878,-1125748.481,-427983.4669,Good,High (>=5 ppm),Poor,Fair,Fair,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Fair,Fair,Not Large,Poor,Good,Poor,Fair,Moderately Disturbed,3062.07,4.78,9.812,NA,0.008,0.001,NA,NA,NA,0.324,0.003,NA,91.17125,1.2,NA,3.45,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,7,54.78,39.1,0,0,1.144695673,0.516122069,0.562532982,0.366344698,50034.7,0.274945998,0.138130894,0.001315789,H;ND,A,NA,6/3/2022
2010349,NLA_CT-10004,NLA17_CT-10003,1,2017,CT,NAP,EHIGH,Region_01,H01,New England Region,NOT_MISSISSIPPI_BASIN,H01,New England Region,41.88112,-73.03985,Include,Include,Include,>50,PROB,NATURAL,Target,Urban,Urban,14.46776767,1873705.124,718279.3127,Good,High (>=5 ppm),Good,Good,Good,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Good,Good,Not Large,Good,Good,Good,Fair,Moderately Disturbed,261.99,2.46,3.839,NA,0.008,0.001,NA,NA,NA,0.189,0.003,NA,4.07125,1.2,NA,2.09,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,8.666666667,86.2,46.6,0,0,1.306788154,0.909594129,0.668913481,0.955405012,30594,0.860864507,0.498734885,0.136605263,ND,A,NA,6/3/2022
2010350,NLA_NC-10073,NLA17_NC-10030,1,2017,NC,SAP,EHIGH,Region_04,H03,South Atlantic Gulf Region,NOT_MISSISSIPPI_BASIN,H03N,South Atlantic-North Region,35.43116,-82.171,Include,Include,Include,"(10,20]",PROB,MAN_MADE,Target,Non-Urban,Non-Urban,11.63326146,1240352.289,-141328.7264,Good,High (>=5 ppm),Good,Good,Good,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Good,Fair,Not Large,Fair,Poor,Good,Fair,Moderately Disturbed,310.39,1.95,1.423,NA,0.008,0.001,NA,NA,NA,0.181,0.003,NA,9.80125,1.2,NA,2.78,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,7.6,63.05,56.5,0,NA,0.247068825,0.569080439,0.393589744,0.868842167,88600,0.261274022,0.13139359,0.001513158,ND,A,NA,6/3/2022
2010351,NLA_NV-10112,NLA17_NV-10006,2,2017,NV,XER,WMTNS,Region_09,H16,Great Basin Region,NOT_MISSISSIPPI_BASIN,H16,Great Basin Region,39.24104,-117.1657,Include,Include,Include,"(4,10]",PROB,MAN_MADE,Target,Non-Urban,Non-Urban,0,-1795112.802,395872.8902,Good,High (>=5 ppm),Good,Good,Good,Oligotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Good,Good,Not Large,Fair,Good,Fair,Fair,Moderately Disturbed,3889.52,1.03,33.108,NA,0.008,0.001,NA,NA,NA,0.11,0.003,NA,25.59125,1.2,NA,1.16,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,12.44,77.48,47.6,0,NA,0.719906255,0.548235265,0.355882353,0.47940325,9640,0.236537882,0.119097888,0.001657895,H;ND,A,NA,6/3/2022
2010352,NLA_OR-10150,NLA17_OR-10052,1,2017,OR,WMT,WMTNS,Region_10,H17,Pacific Northwest Region,NOT_MISSISSIPPI_BASIN,H17,Pacific Northwest Region,46.04288,-123.1775,Exclude,Exclude,Include,"(1,4]",PROB,NATURAL,Target,Non-Urban,Non-Urban,380.0800958,-2078296.95,1254049.8,Good,High (>=5 ppm),Poor,Fair,Poor,Eutrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Good,Fair,Not Large,Good,Good,Good,Fair,Least Disturbed,645.05,1.1,0.915,NA,0.008,0.001,NA,NA,NA,0.275,0.003,NA,57.2575,1.2,NA,9.23,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,13.8,57.53,54.6,0,0,1.774309913,1.515397,0.27962963,1.39432801,5015,0.036569308,0.021530268,0.006491228,H,P,3,6/3/2022
2010353,NLA_NC-10057,NLA17_NC-10007,1,2017,NC,SAP,EHIGH,Region_04,H05_06,Ohio-Tennessee Region,MISSISSIPPI_BASIN,H06,Tennessee Region,36.14793,-81.88275,Include,Include,Include,"(4,10]",PROB,MAN_MADE,Target,Non-Urban,Non-Urban,127.3806322,1254139.761,-58158.83488,Good,High (>=5 ppm),Good,Poor,Fair,Eutrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Good,Good,Not Assessed,Fair,Good,Poor,Poor,Moderately Disturbed,182.9,2.4,1.307,NA,0.008,0.001,NA,NA,NA,0.515,0.003,NA,15.255,1.2,NA,10.18,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,8.9,84.83,49.1,NA,NA,0.83068016,0.753777069,0.885057471,0.531355946,45710,0.220538189,0.112582691,0.004627193,NA,P,5.2,6/3/2022
2010354,NLA_OH-10086,NLA17_OH-10038,1,2017,OH,SAP,EHIGH,Region_05,H05_06,Ohio-Tennessee Region,MISSISSIPPI_BASIN,H05,Ohio Region,40.24381,-81.22176,Include,Include,Include,>50,PROB,MAN_MADE,Target,Non-Urban,Non-Urban,71.65791986,1241308.622,404218.1689,Good,High (>=5 ppm),Fair,Poor,Poor,Hypereutrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Fair,Good,Not Large,Good,Fair,Good,Good,Moderately Disturbed,1981.36,3.4,309.926,NA,0.008,0.001,NA,NA,NA,0.873,0.003,NA,27.845,1.2,NA,42.08,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,10.09666667,86.32,43.6,0,NA,0.541103936,0.836093731,0.045454545,1.067960195,1871120,0.292284808,0.147828807,0.003372807,ND,A,NA,6/3/2022
2010355,NLA_TX-10253,NLA17_TX-10086,1,2017,TX,CPL,PLNLOW,Region_06,H12_13,Rio Grande-Texas-Gulf Region,NOT_MISSISSIPPI_BASIN,H12,Texas Region,26.41703,-98.17065,Include,Include,Include,"(10,20]",PROB,MAN_MADE,Target,Urban,Urban,37.69965583,-218235.3383,-1230746.208,Good,High (>=5 ppm),Good,Poor,Fair,Eutrophic,At or Below Benchmark,Detected,At or Below Benchmark,Detected,At or Below Benchmark,Detected,At or Below Benchmark,Detected,Not Assessed,Good,Not Large,Fair,Good,Fair,Fair,Least Disturbed,2065.48,8.74,357.962,NA,0.008,0.001,NA,NA,NA,1.804,0.003,NA,40.00125,1.2,NA,26.93,0.39,NA,0.055,0.05,L,0.323,0.1,NA,0.06,0.03,NA,6.18,60.15,NA,0,0,0.658441773,0.588845644,0.580508475,0.462356325,2087828,0.118124888,0.059891391,0.001657895,NA,P,46.5,6/3/2022
2010356,NLA_NC-10060,NLA17_NC-10010,1,2017,NC,SAP,EHIGH,Region_04,H03,South Atlantic Gulf Region,NOT_MISSISSIPPI_BASIN,H03N,South Atlantic-North Region,36.18589,-79.35081,Exclude,Exclude,Include,"(1,4]",PROB,MAN_MADE,Target,Non-Urban,Non-Urban,3711.426002,1476201.233,-17588.70171,Good,Low (<=3 ppm),Poor,Poor,Poor,Eutrophic,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Poor,Poor,Not Large,Good,Fair,Good,Good,Least Disturbed,244.07,18.04,0.554,NA,0.008,0.001,NA,NA,NA,1.183,0.003,NA,53.5025,1.2,NA,22.88,0.39,NA,NA,0.05,ND,NA,0.1,ND,0.05,0.03,NA,2.1,58.27,29.2,0,NA,0.410342053,0.941432958,0.2,1.385293303,125000,0.165904531,0.084432528,0.002960526,NA,P,17.5,6/3/2022
2010357,NLA_NE-10194,NLA17_NE-10060,1,2017,NE,TPL,PLNLOW,Region_07,H10,Missouri Region,MISSISSIPPI_BASIN,H10L,Lower Missouri Region,40.72906,-96.78798,Include,Include,Include,>50,PROB,MAN_MADE,Target,Urban,Urban,66.13226824,-66002.9913,362136.8674,Good,High (>=5 ppm),Poor,Poor,Poor,Hypereutrophic,Above Benchmark,Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Detected,Good,Good,Not Large,Good,Good,Good,Fair,Moderately Disturbed,2717.04,7.95,31.885,NA,0.008,0.001,NA,NA,NA,1.8,0.003,NA,279.9625,1.2,NA,85.28,0.39,NA,NA,0.05,ND,0.544,0.1,NA,7.4,0.3,NA,6.825,56.15,39.9,0,NA,1.183988953,0.943279013,0.472222222,0.813503614,868756,0.32820716,0.164879896,0.001552632,H,P,7.5,6/3/2022
2010358,NLA_NV-10371,NLA17_NV-10243,1,2017,NV,XER,WMTNS,Region_09,H16,Great Basin Region,NOT_MISSISSIPPI_BASIN,H16,Great Basin Region,39.16358,-114.8142,Include,Include,Include,"(10,20]",PROB,MAN_MADE,Target,Non-Urban,Non-Urban,1.907955393,-1600163.133,345373.5647,Good,High (>=5 ppm),Good,Good,Good,Oligotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Fair,Good,Not Large,Good,Good,Good,Fair,Moderately Disturbed,4477.43,6.56,22.286,NA,0.008,0.001,NA,NA,NA,0.566,0.003,NA,14.055,1.2,NA,0.98,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,13.96,61.02,41.8,0,NA,1.711670269,1.077473378,0.511320755,0.802300175,34771.1,0.23524074,0.118501949,0.001763158,H,P,2,6/3/2022
2010359,NLA_OK-10086,NLA17_OK-10005,1,2017,OK,SPL,PLNLOW,Region_06,H11,Arkansas-White-Red Region,MISSISSIPPI_BASIN,H11,Arkansas-Red-White Region,34.72904,-97.77302,Include,Include,Include,"(10,20]",PROB,MAN_MADE,Target,Non-Urban,Non-Urban,148.9838401,-161044.9389,-308795.3997,Good,High (>=5 ppm),Good,Good,Good,Oligotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Good,Good,Not Large,Good,Fair,Good,Fair,Moderately Disturbed,2605.79,7.6,3.235,NA,0.008,0.001,NA,NA,NA,0.611,0.003,NA,12.93125,1.2,NA,1.61,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,7.845,52.42,60.4,0,0,0.419506078,0.899409022,0.234146341,1.240325035,22267,0.279412624,0.140456312,0.0015,H;ND,A,NA,6/3/2022
2010360,NLA_OK-10135,NLA17_OK-10021,1,2017,OK,SPL,PLNLOW,Region_06,H11,Arkansas-White-Red Region,MISSISSIPPI_BASIN,H11,Arkansas-Red-White Region,34.64651,-98.00002,Exclude,Exclude,Include,"(1,4]",PROB,MAN_MADE,Target,Urban,Urban,867.7245878,-181854.928,-317614.9479,Good,High (>=5 ppm),Fair,Poor,Fair,Eutrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Good,Good,Not Large,Good,Fair,Good,Good,Moderately Disturbed,2316.3,7.7,166.23,NA,0.008,0.001,NA,NA,NA,0.895,0.003,NA,41.84,1.2,NA,10.94,0.39,NA,NA,0.05,ND,NA,0.1,ND,0.03,0.03,L,5.6325,36.72,43,0,0,0.527297851,0.835934387,0.115217391,1.062797589,16874,0.43400676,0.217946363,0.001885965,H,P,3.1,6/3/2022
2010361,NLA_OK-10030,NLA17_OK-10009,1,2017,OK,SPL,PLNLOW,Region_06,H11,Arkansas-White-Red Region,MISSISSIPPI_BASIN,H11,Arkansas-Red-White Region,34.28857,-97.16539,Include,Include,Include,>50,PROB,MAN_MADE,Target,Non-Urban,Non-Urban,26.36805084,-106460.8812,-358901.1533,Good,High (>=5 ppm),Good,Good,Poor,Eutrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Good,Poor,Not Large,Good,Good,Good,Good,Moderately Disturbed,2179.17,4.1,12.827,NA,0.008,0.001,NA,NA,NA,0.595,0.003,NA,28.91,1.2,NA,16.64,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,8.386666667,25.23,68.5,0,0,0.83998244,1.055706712,0.065217391,1.228210986,315330,0.458308884,0.229805758,0.001302632,ND,A,NA,6/3/2022
2010362,NLA_SD-10203,NLA17_SD-10039,1,2017,SD,TPL,PLNLOW,Region_08,H10,Missouri Region,MISSISSIPPI_BASIN,H10U,Upper Missouri Region,44.86906,-97.17948,Include,Include,Include,>50,PROB,NATURAL,Target,Urban,Urban,34.60552583,-93054.4846,824938.9344,Good,High (>=5 ppm),Poor,Poor,Poor,Hypereutrophic,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Detected,Not Assessed,Poor,Not Large,Fair,Poor,Good,Poor,Least Disturbed,5010.11,12.02,191.893,NA,0.008,0.001,NA,NA,NA,2.618,0.003,NA,170.29125,1.2,NA,73.2,0.39,NA,NA,0.05,ND,0.372,0.1,NA,0.1,0.03,NA,10.3,25.13,NA,0,0,0.218371916,0.42666375,0.83006993,0.610153758,2300400,0.178185937,0.090575425,0.002964912,NA,P,5.2,6/3/2022
2010363,NLA_DE-10034,NLA17_DE-10004,1,2017,DE,CPL,PLNLOW,Region_03,H02,Mid Atlantic Region,NOT_MISSISSIPPI_BASIN,H02,Mid-Atlantic Region,38.51997,-75.51112,Include,Include,Include,"(20,50]",PROB,MAN_MADE,Target,Urban,Urban,7.367352781,1755907.218,304340.4351,Good,High (>=5 ppm),Poor,Poor,Poor,Hypereutrophic,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Fair,Fair,Not Large,Fair,Fair,Good,Good,Moderately Disturbed,728.47,6.73,4.189,NA,0.008,0.001,NA,NA,NA,2.209,0.003,NA,100.22875,1.2,NA,47.2,0.39,NA,NA,0.05,ND,NA,0.1,ND,2.35,0.03,NA,11.15,55.15,42.4,0,NA,0.470198212,0.646541178,0.071428571,0.987197578,95520,0.238599671,0.121959923,0.005320175,H,P,19.9,6/3/2022
